Name,Brand,Latitude,Longitude
Petro-Canada,Petro-Canada,42.9443085,-81.4312513
Pioneer,Pioneer,43.1913738,-79.557781
Esso,Esso,43.1943816,-79.588332
Pioneer,Pioneer,43.2126995,-79.6877679
Global,Global,43.2075659,-79.6391799
Esso,Esso,43.1916197,-80.3633526
Esso,Esso,43.3601649,-80.9757915
Esso,Esso,43.3468771,-81.0030148
Loretto Petro,Unknown,44.0499018,-79.8902003
Esso,Esso,43.9684699,-79.8738409
Amco,Unknown,44.0204152,-79.8048495
RaceTrac,RaceTrac,44.342461,-78.5406884
AMCO,Unknown,44.3161615,-79.2806798
RaceTrac,RaceTrac,44.3375697,-78.3995325
Esso,Esso,44.298846,-78.5523777
Cango,Unknown,44.3066348,-78.5263776
Global,Global,44.1395187,-78.7950846
Shell,Shell,44.1365092,-78.8105683
Global,Global,44.1810006,-78.0667509
Esso,Esso,44.1705857,-78.0743422
The Trading Post,Unknown,44.174937,-78.0727978
XTR,XTR,44.0991697,-78.3357457
XTR,XTR,44.1002471,-78.6274583
Esso,Esso,44.1696221,-78.6779881
Cango,Unknown,44.1764159,-78.5895199
SoLo,Unknown,44.1029083,-78.992806
Petro-City,Unknown,44.175134,-79.0257264
Petro-Canada,Petro-Canada,44.1003847,-78.9439906
RaceTrac,RaceTrac,44.1154678,-79.1234257
Pioneer,Pioneer,43.0752445,-79.9514086
Pump,Unknown,44.0517959,-77.6920384
Lucky Plus+,Unknown,44.0755197,-77.5941854
Ward Auto & Sale,Unknown,44.1904893,-77.2162546
Olco,Unknown,44.1953686,-77.2449342
Gas N Go,Unknown,44.1946675,-77.2469093
VP Racing Fuels,Unknown,44.193098,-77.2512268
Free Flow,Unknown,44.1932155,-77.2501392
Olco,Unknown,44.1700815,-77.3258827
Shell,Shell,44.072996,-77.7670569
Pump,Unknown,44.0415191,-77.7363431
Ultramar,Ultramar,42.8496276,-81.2750137
Standing Stone Gas Bar,Unknown,42.8383309,-81.3856023
Global,Global,42.9063485,-81.2990855
Flying M Truck Stop,Unknown,42.8336056,-81.2661159
Esso,Esso,43.9519531,-78.3104383
XTR,XTR,43.9489385,-78.2880843
Pipleline Commercial,Unknown,43.9723017,-78.2864786
Econo,Unknown,44.0591266,-78.3942295
Sawicki Service Centre,Unknown,43.9624043,-78.6112288
Petro-Canada,Petro-Canada,44.0364495,-78.6148095
Esso,Esso,44.046676,-78.6192735
Global,Global,43.9723547,-79.1302862
Shell,Shell,43.9684949,-79.2610117
RaceTrac,RaceTrac,43.1548654,-79.9149244
Route 54 Variety & Gas,Unknown,43.1009782,-80.0852598
Mobil,Mobil,43.0320571,-80.8914367
7-Eleven,7-Eleven,43.1316765,-80.747507
Esso,Esso,44.1406539,-79.9138775
Diva Petroleum,Unknown,43.0209267,-81.1208686
Shell,Shell,44.1545207,-79.8651593
Pioneer,Pioneer,44.1594799,-79.8419578
Pioneer,Pioneer,44.1592907,-79.8418306
Husky,Husky,44.1597019,-79.8433815
Esso,Esso,44.1567862,-79.8571634
Canadian Tire,Canadian Tire,44.1478946,-79.8826921
Canadian Tire,Canadian Tire,44.1477836,-79.8829423
Ultramar,Ultramar,44.16874,-79.7984013
UPI Energy,Unknown,44.1918795,-79.7018188
Ultramar,Ultramar,44.3370674,-79.6795426
Esso,Esso,44.2831525,-79.725466
Ultramar,Ultramar,44.2145449,-79.59031
Spritz,Unknown,44.2632005,-79.5511872
Esso,Esso,44.2153778,-79.5895916
Amco,Unknown,44.223706,-79.5536494
Esso,Esso,44.6791043,-79.4059074
Ultramar,Ultramar,44.442039,-79.6222212
Husky,Husky,44.4621638,-79.5755468
AMCO,Unknown,44.6250173,-79.4341204
Wrights Variety GOCO,Unknown,43.2026191,-80.3955678
Esso,Esso,43.2097961,-80.3883404
Ultramar,Ultramar,43.9420355,-78.6020884
Shell,Shell,43.9437839,-78.6031201
Shell,Shell,43.9042223,-78.6780626
Olco,Unknown,43.9379626,-78.6017639
Ultramar,Ultramar,44.0203378,-77.9013413
Olco,Unknown,44.0484123,-77.9120432
Shell,Shell,43.98188,-78.1749523
Ultramar,Ultramar,43.7792733,-80.0766077
Esso,Esso,43.769138,-80.0621893
Petro Gas,Unknown,43.8097293,-80.0515319
Khalsa,Unknown,43.9006501,-80.0524918
RaceTrac,RaceTrac,43.8618745,-80.0675257
Petro-Canada,Petro-Canada,44.0791223,-79.7820191
Stone Motors,Esso,44.0177375,-79.8040995
Esso,Esso,44.004796,-79.7085093
Esso,Esso,44.2853145,-76.433404
Olco,Unknown,44.1479838,-77.5834746
Amco,Unknown,44.1114362,-77.5213535
Petro-Canada,Petro-Canada,44.1392985,-77.383803
Olco,Unknown,44.1144329,-77.5160002
Automotive Maintenance,Unknown,43.8708557,-79.8685437
Pioneer,Pioneer,44.1756757,-77.4443165
Husky,Husky,44.1771586,-77.3904385
Esso,Esso,44.2023816,-77.4024201
Esso Commercial Cardlock,Esso,44.2789932,-76.5676794
MacEwen,MacEwen,44.317199,-76.5409035
Circle K,Circle K,44.5866957,-75.6899751
MacEwen,MacEwen,45.5998125,-74.619386
Esso,Esso,45.5877878,-74.585107
Econo Gas Bar,Unknown,45.6105594,-74.5976458
MacEwen,MacEwen,44.9007326,-75.1865179
Xeon,Unknown,44.4823802,-80.15471
Pioneer,Pioneer,44.5264626,-79.9957517
Ultramar,Ultramar,43.6503876,-79.440495
Sam's Club,Sam's Club,40.7834761,-82.5875673
Arco,Arco,34.0765805,-117.5437094
76,76,34.0721974,-117.5572317
Guy's Service Station,Unknown,48.1422832,-79.5662948
Esso,Esso,45.8339848,-77.1502906
Shell,Shell,44.3056754,-78.3116644
Shell,Shell,44.4042294,-79.6821841
Costco Gasoline,Costco Gasoline,43.2154407,-79.6453822
Esso,Esso,43.7638124,-79.6693746
Ultramar,Ultramar,45.2762451,-75.9236035
Shell,Shell,43.9189763,-78.581896
BP,BP,40.7602322,-82.6468625
Marathon,Marathon,40.7605655,-82.6453018
Pioneer,Pioneer,45.0299204,-74.7511918
Shell,Shell,45.0276986,-74.7526405
Shell,Shell,45.3534885,-75.6434383
Ultramar,Ultramar,45.4470575,-75.5272005
Petro-Canada,Petro-Canada,45.0306235,-74.7593946
Pipeline Commercial,Ultramar,45.3830505,-75.6008537
Esso,Esso,43.6967421,-79.5460653
Buchanan's Hardware,Unknown,45.917485,-79.9805228
Valero,Valero,40.7688504,-82.5711625
Esso,Esso,44.2951069,-78.2760485
Husky,Husky,43.6274756,-79.774809
Esso,Esso,44.7878758,-75.3836713
Esso,Esso,42.9070162,-79.6295888
Naahii Gas Station,Unknown,42.5776926,-81.8659477
Kelsey's Marina LTD,Unknown,44.5729047,-76.0009098
Esso,Esso,44.321497,-76.336194
Country Depot,Unknown,42.0390091,-82.9190057
Petro-Canada,Petro-Canada,43.871049,-79.2672245
Costco Gasoline,Costco Gasoline,43.7865838,-79.5418277
Fill Up Fuels,Unknown,44.1815895,-78.8907865
Shell,Shell,43.765626,-79.3016675
Petro-Canada,Petro-Canada,42.9838385,-79.2516164
Ultramar,Ultramar,45.3746355,-75.5967436
Petro-Canada,Petro-Canada,45.449428,-75.588334
Petro-Canada,Petro-Canada,45.3449355,-75.4436168
Petro-Canada,Petro-Canada,45.3537542,-75.8087473
Petro-Canada,Petro-Canada,45.4193583,-75.596448
MacEwen,MacEwen,45.3521361,-75.8354766
Petro-Canada,Petro-Canada,45.428631,-75.685305
Petro-Canada,Petro-Canada,45.6084552,-79.4047436
Unknown,Unknown,44.6138947,-78.8581133
Esso,Esso,45.4635559,-75.5403841
Frew Energy,Petro-Canada,42.9551255,-80.0614308
Shell,Shell,43.1801703,-79.2412317
Petro-Canada,Petro-Canada,43.1750059,-79.2300455
Petro-Canada,Petro-Canada,44.4108908,-79.6893716
Pioneer,Pioneer,43.1732535,-79.219808
7-Eleven,7-Eleven,43.151556,-79.2140811
Econo,Unknown,43.1635919,-79.2327789
Ultramar,Ultramar,43.6929902,-79.4411869
Centex,Unknown,43.6883918,-79.4258758
KC's Korner Store,Unknown,42.8434821,-81.4670634
Mac's,Mac's,48.4752438,-81.2964229
Petro-Canada,Petro-Canada,44.0053984,-79.6763739
Pioneer,Pioneer,43.9119989,-79.2568332
Arco,Arco,34.0705316,-117.5938793
Unknown,Unknown,34.0708869,-117.5938955
Canadian Tire,Canadian Tire,43.5150283,-80.2394136
Unknown,Unknown,43.4819555,-80.5228134
Esso,Esso,42.2582747,-82.9784765
Grundy Lake Supply Depot,Unknown,45.912103,-80.5590627
Arco,Arco,34.0293997,-117.651397
Chevron,Chevron,34.0294465,-117.6502813
Mobil,Mobil,34.0315179,-117.6503003
76,76,34.0271148,-117.6289412
Arco,Arco,34.0343715,-117.628836
Arco,Arco,34.0680656,-117.6506075
Chevron,Chevron,34.0685154,-117.6506174
Arco,Arco,34.0287273,-117.593693
76,76,34.0285319,-117.5927799
Arco,Arco,34.0293976,-117.6113885
Shell,Shell,42.975243,-81.3207872
Shell,Shell,42.9610767,-82.4044066
W.O. Stinson & Son,Stinson,44.2676625,-76.9654574
Ultramar,Ultramar,43.6632525,-79.6573446
Unknown,Unknown,48.6416888,-86.2703872
MacEwen,MacEwen,45.0621237,-74.7711072
Pioneer Gas Station,Pioneer,42.2426814,-82.9961184
Unknown,Unknown,43.1036707,-79.0739572
Unknown,Unknown,42.2400148,-83.1013171
Esso,Esso,43.5248998,-80.2416999
Esso,Esso,44.3722079,-79.6916427
Unknown,Unknown,43.1614472,-80.7589033
Unknown,Unknown,43.1438582,-80.7511767
Unknown,Unknown,43.1281488,-80.7691325
Unknown,Unknown,43.1285883,-80.7695243
shell,Shell,43.2578775,-79.8894806
Petro-Canada,Petro-Canada,44.1288936,-77.5806027
Esso,Esso,43.8616473,-79.488511
Esso,Esso,46.964214,-84.6646839
Petro-Canada,Petro-Canada,43.1988379,-79.7659793
Esso,Esso,43.155683,-79.154602
Unknown,Unknown,43.1207324,-80.7778885
Shell,Shell,43.8910865,-78.8049424
Wolf Energy,Unknown,45.0353703,-79.7699411
Unknown,Unknown,44.3373522,-80.0788146
Canco,Unknown,47.9834438,-84.7798399
Unknown,Unknown,47.9834405,-84.7800093
Circle K,Circle K,42.0336956,-82.6015701
Petro-Canada,Petro-Canada,47.9874617,-84.7777842
Esso,Esso,47.9845552,-84.780023
Donald L. Davidson Fuels,Esso,47.9646145,-84.79231
Unknown,Unknown,43.6204343,-79.7843959
Unknown,Unknown,47.3947165,-79.6853847
Pioneer,Pioneer,44.2677995,-76.5749557
MacEwen Collingwood,MacEwen,44.4792212,-80.2131697
Tuggy's Gas and Variety,Unknown,44.5189837,-81.2726414
Petro-Canada,Petro-Canada,43.0159621,-80.8775283
Shell,Shell,43.5390867,-79.7047742
Shell,Shell,43.5175069,-79.688086
shell,Shell,43.5973766,-79.7850071
Esso,Esso,43.1953499,-79.5638499
Shell,Shell,44.3349973,-79.6885278
M Fuels,M Fuels,43.1804359,-79.5621105
Petro Canada,Petro-Canada,43.2054495,-79.5977249
Chapman's Gas Bar,Unknown,48.3562827,-89.2791042
Ultramar,Ultramar,43.2522998,-79.9391468
Circle K,Circle K,43.4710206,-80.4417368
Petro-Canada,Petro-Canada,43.5352766,-79.7322588
Esso,Esso,43.1886857,-79.8389114
Esso,Esso,42.4149948,-82.1800548
Mobil,Mobil,44.169632,-77.4044393
Costco Gas Station,Costco Gasoline,42.9145396,-81.2143536
Pioneer,Pioneer,43.4019133,-80.4974072
Pioneer,Pioneer,43.1071655,-80.4069578
Petro-Canada,Petro-Canada,43.6591195,-79.8177535
Shell,Shell,42.7810724,-80.9824329
Shell,Shell,44.1693099,-80.0384746
Pioneer,Pioneer,42.9728085,-81.111434
Unknown,Unknown,42.9726984,-81.1111272
Pioneer,Pioneer,43.7768039,-79.6233051
Shell,Shell,42.8808405,-82.1232539
Esso,Esso,44.0742029,-79.4345101
Ultramar,Ultramar,44.1183009,-79.4447962
Petro-Canada,Petro-Canada,44.1939552,-79.4635265
Ultramar,Ultramar,43.7729396,-79.6528131
Petro-Canada,Petro-Canada,43.7778451,-79.6554979
Pioneer,Pioneer,43.7913733,-79.6615828
Esso,Esso,43.8363198,-79.6880073
Shell,Shell,43.7091827,-79.7922158
Unknown,Unknown,43.182373,-79.8190351
Esso,Esso,47.8259187,-79.8844611
Pioneer,Pioneer,42.4269331,-82.2141815
Mobil,Mobil,42.3802818,-82.2167312
Unknown,Unknown,43.6854977,-79.7458154
Unknown,Unknown,43.6694598,-79.6812566
Unknown,Unknown,43.7164548,-79.581804
Unknown,Unknown,45.4746654,-76.6870524
Unknown,Unknown,43.134294,-80.2735182
Unknown,Unknown,44.8502487,-75.3184084
Unknown,Unknown,42.3150186,-83.0494431
Unknown,Unknown,45.0325132,-74.7891638
Unknown,Unknown,44.1817357,-77.4212827
Unknown,Unknown,44.1914825,-77.0923282
Unknown,Unknown,43.7750707,-79.7611123
Unknown,Unknown,43.0034161,-79.2771529
Unknown,Unknown,42.3091502,-83.0340676
Unknown,Unknown,43.6554379,-79.3421055
Canadian Tire,Canadian Tire,48.4774166,-81.338621
Unknown,Unknown,48.9467786,-88.254238
Chevron,Chevron,34.0628952,-117.6696699
Unknown,Esso,43.8802168,-81.3156134
Unknown,Unknown,43.8803652,-81.315549
Unknown,Unknown,44.8094148,-75.401494
Husky,Husky,46.3573432,-79.4671556
Arco,Arco,34.0543887,-117.6281813
Shell,Shell,44.4161144,-79.6768987
Shell,Shell,43.6867931,-79.4201858
Petro-Canada,Petro-Canada,42.2925817,-82.7232364
Ultramar Energy,Ultramar,43.0008636,-81.1454027
Esso,Esso,44.0046796,-79.7084337
Esso,Esso,44.1989893,-79.4402284
Unknown,Unknown,43.7111734,-79.5550767
Esso,Esso,43.0346435,-81.2542176
Shell,Shell,43.8613765,-79.2308419
Mobil,Mobil,48.4531134,-89.2556191
Petro-Canada,Petro-Canada,42.9248919,-81.315246
Shell,Shell,45.2810882,-75.9143481
Esso,Esso,43.5544326,-81.6909756
Esso,Esso,43.6195834,-81.5395282
Petrol King,Unknown,43.4289097,-80.3162431
Unknown,Petro-Canada,43.8811713,-81.3175394
Milliken Mobil,Mobil,34.0692459,-117.557414
Canadian Tire,Canadian Tire,43.196377,-79.5687039
Pioneer,Pioneer,43.1868381,-79.4775966
